Qin,Qsolar,tin,tout
0,0,23.56721669,14.4
0,0,23.16790277,14.4
0,0,22.78025976,14.4
0,0,22.40079964,14.275
0,0,22.02633069,14.15
0,0,21.66111615,14.025
0,0,21.3056831,13.9
0,0,20.94952438,13.625
0,0,20.5904392,13.35
0,0,20.2335866,13.075
0,0,19.87811655,12.8
0,0,19.54720889,12.925
0,0,19.24562153,13.05
0,0,18.96106824,13.175
0,0,18.68801625,13.3
0,0,18.42597529,13.3
0,0,18.17498279,13.3
0,0,17.93416195,13.3
0,0,17.70220473,13.3
0,0,17.46179589,13.025
0,0,17.21102908,12.75
0,0,16.95595703,12.475
0,0,16.70086174,12.2
0,0,16.4800756,12.475
0,76.03432912,16.31413196,12.75
0,118.2175572,16.20555135,13.025
0,173.9226472,16.15549861,13.3
0,222.8485981,16.16218622,13.575
0,277.5260515,16.22179665,13.85
0,362.4455941,16.33442497,14.125
0,444.2154436,16.49590069,14.4
0,522.6082991,16.70068643,14.7
0,570.0172516,16.9360305,15
0,624.2329887,17.19448029,15.3
0,685.8555763,17.48288177,15.6
0,804.5441072,17.71001232,16.275
0,957.5889651,18.2541997,16.95
0,1129.042324,18.62332556,17.625
0,1328.358452,19.41971853,18.3
0,1549.652345,20.15579714,18.3
0,1786.214141,20.90809512,18.3
0,2011.913723,21.72165061,18.3
0,2236.343,22.58319229,18.3
0,2453.839821,23.25402501,18.725
0,2659.569948,24.46366684,19.15
0,2836.644702,25.55105212,19.575
0,2993.53646,26.64770667,20
0,3127.918116,27.77799972,20.425
0,3238.044637,28.92235051,20.85
0,3311.482266,30.06285433,21.275
0,3358.340128,31.18447616,21.7
0,3378.181104,32.26388647,21.975
0,3370.766735,33.28616227,22.25
0,3318.165512,34.24468909,22.525
0,3239.017771,35.15620764,22.8
0,3134.122939,35.73224029,22.925
0,3004.655636,36.72354585,23.05
0,2838.896426,37.44340533,23.175
0,2653.672461,38.08116309,23.3
0,2452.168142,38.42833772,23.45
0,2238.333693,39.11045267,23.6
0,2009.625091,39.4953844,23.75
0,1780.053328,39.73388314,23.9
0,1556.077676,39.86691542,23.75
0,1344.672113,39.89083698,23.6
0,1138.303877,39.81332543,23.45
0,961.2022671,39.65224941,23.3
0,817.227022,39.41617376,23.025
0,706.9754717,39.12025001,22.75
0,587.7896136,38.87356927,22.475
0,524.7718274,38.40046271,22.2
0,470.6614504,37.96457922,21.65
0,417.3217075,37.48526665,21.1
0,351.843174,36.95917135,20.55
0,290.9894504,36.39293944,20
0,218.4223465,35.93913747,19.3
0,169.1037938,35.15152181,18.6
0,119.3118605,34.46089397,17.9
0,74.2082312,33.75832402,17.2
0,0,33.04598583,16.925
0,0,32.33749112,16.65
0,0,31.63898569,16.375
0,0,30.96449218,16.1
0,0,30.32402689,16.1
0,0,29.71312923,16.1
0,0,29.34604073,16.1
0,0,28.58656485,16.1
0,0,28.21614404,15.975
0,0,27.80055133,15.85
0,0,27.29347213,15.725
0,0,26.54010064,15.6
0,0,26.25050444,15.6
0,0,25.5999604,15.6
0,0,25.1326489,15.6
0,0,24.71228647,15.6
0,0,24.2901007,15.45
0,0,23.87089126,15.3
0,0,23.45773086,15.15
0,0,23.04775505,15
0,0,22.64762001,15
0,0,22.25925308,15
0,0,21.88054825,15
0,0,21.51332372,15
0,0,21.14957289,14.85
0,0,20.78780758,14.7
0,0,20.43346577,14.55
0,0,20.08676867,14.4
0,0,19.74874597,14.275
0,0,19.41950564,14.15
0,0,19.0976653,14.025
0,0,18.78276708,13.9
0,0,18.47509267,13.75
0,0,18.17491375,13.6
0,0,17.88430635,13.45
0,0,17.60211868,13.3
0,0,17.34331801,13.3
0,0,17.10907182,13.3
0,0,16.89266547,13.3
0,0,16.68828748,13.3
0,0,16.50259361,13.45
0,64.13343287,16.34896922,13.6
0,127.0369777,16.23854066,13.75
0,187.0043724,16.17866791,13.9
0,262.0110145,16.19354846,14.325
0,330.9793703,16.28678596,14.75
0,397.5093457,16.44781105,15.175
0,467.3724036,16.66612817,15.6
0,539.8467271,16.93760442,16
0,644.7216005,17.13190121,16.4
0,721.6499477,17.57390678,16.8
0,829.9152843,17.98540984,17.2
0,964.2917975,18.4222212,17.625
0,1129.302772,18.92549022,18.05
0,1307.326991,19.50944618,18.475
0,1511.153839,19.95590043,18.9
0,1736.497445,20.89173157,19.325
0,1978.142792,21.49716311,19.75
0,2198.356597,22.6754397,20.175
0,2417.712945,23.7538236,20.6
0,2631.352054,24.82495185,20.6
0,2835.047706,25.91881116,20.6
0,2974.060589,27.01359741,20.6
0,3121.751544,28.0929805,20.6
0,3249.597662,29.17825218,20.875
0,3356.046384,30.26806616,21.15
0,3424.025266,31.35400785,21.425
0,3468.440145,32.4384357,21.7
0,3488.860373,33.47356431,21.7
0,3484.998351,34.44691228,21.7
0,3435.466267,35.35936441,21.7
0,3362.228708,35.94297042,21.7
0,3265.951059,36.95292452,21.975
0,3147.608013,37.69833486,22.25
0,2983.166711,38.34469987,22.525
0,2828.506724,38.70786264,22.8
0,2628.791785,39.39224935,22.65
0,2419.201938,39.76718977,22.5
0,2187.855985,40.0031976,22.35
0,1957.551092,40.15211822,22.2
0,1733.750885,40.18329214,21.8
0,1522.194853,40.09615195,21.4
0,1308.447427,39.90537399,21
0,1122.226453,39.62640328,20.6
0,965.8576494,39.36362477,20.175
0,838.9796481,38.86003017,19.75
0,721.3515331,38.38468297,19.325
0,637.1449132,37.87016529,18.9
0,539.9247614,37.3137305,18.475
0,473.8285155,36.72939102,18.05
0,394.4488634,36.27822067,17.625
0,319.7448531,35.50219981,17.2
0,237.9785208,34.83147883,16.925
0,173.4025708,34.15567441,16.65
0,126.5558842,33.46442974,16.375
0,79.60503054,32.76780185,16.1
0,0,32.06489834,15.975
0,0,31.36809275,15.85
0,0,30.69080067,15.725
0,0,30.03647306,15.6
0,0,29.41314823,15.6
0,0,29.04201415,15.6
0,0,28.27748219,15.6
0,0,27.91225866,15.6
0,0,27.49611121,15.45
0,0,26.98651175,15.3
0,0,26.22998228,15.15
0,0,25.92984944,15
0,0,25.2677057,15
0,0,24.79674374,15
0,0,24.37466464,15
0,0,23.96107818,15
0,0,23.56364884,15
0,0,23.18286554,15
0,0,22.81695063,15
0,0,22.46522672,15
0,0,22.12832377,15
0,0,21.80647687,15
0,0,21.49914438,15
0,0,21.20554037,15
0,0,20.92344633,15
0,0,20.65992976,15
0,0,20.41504299,15
0,0,20.18549915,15
0,0,19.96615278,15
0,0,19.75561485,15
0,0,19.55438932,15
0,0,19.36276444,15
0,0,19.17782979,15
0,0,18.99720486,15
0,0,18.81950308,15
0,0,18.64381262,15
0,0,18.47155193,15
0,0,18.30373282,15
0,0,18.14086644,15
0,0,17.98330776,15
0,0,17.82343558,14.85
0,35.66778758,17.66725548,14.7
0,89.06550021,17.52809393,14.55
0,143.4793905,17.41537429,14.4
0,198.3499561,17.35900299,14.7
0,258.9812703,17.36109254,15
0,321.6644274,17.41081682,15.3
0,388.9887551,17.50071993,15.6
0,456.3285749,17.62670277,15.875
0,523.1877959,17.78858061,16.15
0,628.1435911,17.99460453,16.425
0,764.4162356,18.26144967,16.7
0,902.3306577,18.49629408,17.1
0,1089.322809,19.03997921,17.5
0,1217.292895,19.41111236,17.9
0,1444.343058,20.20900296,18.3
0,1710.05499,20.99986761,18.575
0,1994.41125,21.87092074,18.85
0,2210.151914,22.54846955,19.125
0,2432.895176,23.78411718,19.4
0,2657.758783,24.88507402,19.7
0,2880.043511,25.98320343,20
0,3022.244137,27.09091349,20.3
0,3173.926924,28.17863155,20.6
0,3305.769554,29.25135452,20.725
0,3416.165996,30.31835524,20.85
0,3476.494889,31.37041187,20.975
0,3512.697953,32.39182477,21.1
0,3524.621492,33.37126977,21.1
0,3512.253636,34.30568258,21.1
0,3459.880474,34.92337445,21.1
0,3383.949994,35.98801,21.1
0,3285.159546,36.77387675,21.1
0,3164.502367,37.46045988,21.1
0,3006.426189,38.07409957,21.1
0,2857.905518,38.40136478,21.1
0,2662.550226,39.02237866,21.1
0,2456.004782,39.3490567,21.1
0,2220.784902,39.53062664,21.1
0,1986.519765,39.6140065,21.1
0,1758.666925,39.60364116,20.825
0,1542.973167,39.48260273,20.55
0,1323.658603,39.25693856,20.275
0,1132.060719,39.02178875,20
0,970.6540155,38.57783616,19.725
0,839.2937863,38.15377016,19.45
0,719.1461451,37.6916558,19.175
0,630.7593044,37.18267326,18.9
0,533.6585637,36.64890814,18.625
0,467.6457318,36.1009282,18.35
0,388.9245414,35.53152768,18.075
0,313.9839298,34.93755868,17.8
0,232.6242766,34.48424971,17.525
0,168.3687416,33.70128962,17.25
0,122.7117839,33.03213339,16.975
0,76.71408372,32.37066557,16.7
0,0,31.70210595,16.55
0,0,31.04159353,16.4
0,0,30.40003248,16.25
0,0,29.77950795,16.1
0,0,29.1801946,15.975
0,0,28.81726189,15.85
0,0,28.06745325,15.725
0,0,27.70324115,15.6
0,0,27.30136548,15.6
0,0,26.81392271,15.6
0,0,26.09653961,15.6
0,0,25.82258422,15.6
0,0,25.1928851,15.45
0,0,24.72745996,15.3
0,0,24.30514825,15.15
0,0,23.88769891,15
0,0,23.4812634,14.85
0,0,23.08613171,14.7
0,0,22.69958671,14.55
0,0,22.31994748,14.4
0,0,21.95653568,14.4
0,0,21.61107858,14.4
0,0,21.27811368,14.4
0,0,20.95733106,14.4
0,0,20.64111281,14.275
0,0,20.32732079,14.15
0,0,20.01961411,14.025
0,0,19.71766544,13.9
0,0,19.41921508,13.75
0,0,19.12096495,13.6
0,0,18.83184524,13.45
0,0,18.5544366,13.3
0,0,18.30491077,13.45
0,0,18.08163845,13.6
0,0,17.87547927,13.75
0,0,17.68054159,13.9
0,0,17.47865149,13.75
0,0,17.26924119,13.6
0,0,17.06013445,13.45
0,0,16.85686952,13.3
0,0,16.68183019,13.45
0,35.49942838,16.54374007,13.6
0,83.59169585,16.44347778,13.75
0,131.261723,16.37979994,13.9
0,179.05884,16.35590066,14.175
0,226.815775,16.37003445,14.45
0,294.934923,16.421405,14.725
0,362.35595,16.51000479,15
0,429.9582761,16.61844891,15
0,497.2398089,16.74327031,15
0,575.1879849,16.89133789,15
0,658.9554546,17.06978736,15
0,747.4926398,17.29145858,15.15
0,841.4986112,17.55388249,15.3
0,1004.652582,17.75475566,15.45
0,1158.595595,18.21709916,15.6
0,1377.202925,18.68502841,15.6
0,1585.023385,19.21185305,15.6
0,1707.721166,19.79224357,15.6
0,1751.858791,20.3788395,15.6
0,1821.602156,20.97080968,15.875
0,1802.273703,21.55962693,16.15
0,2217.717405,22.02357281,16.425
0,2541.949845,22.96396547,16.7
0,2972.7206,23.65671052,17.1
0,3340.628383,24.94213517,17.5
0,3400.696335,25.76647924,17.9
0,3430.761916,26.73767382,18.3
0,3391.258425,27.72395648,18.3
0,3295.521581,28.63757103,18.3
0,3205.4685,29.91004622,18.3
0,3094.336939,30.73209039,18.3
0,3032.490647,31.21799902,18.3
0,2883.415832,32.0560044,18.3
0,2772.781919,32.64303069,18.3
0,2590.895074,32.91394154,18.3
0,2439.822731,33.50224676,18.3
0,2265.934988,33.84569571,18.3
0,2047.586556,34.06753592,18.3
0,1821.999377,34.21155314,18.3
0,1595.133986,34.26023255,18.175
0,1373.858784,34.19163336,18.05
0,1176.934082,34.03936716,17.925
0,1022.154839,33.8332903,17.8
0,880.6523925,33.57952477,17.65
0,796.5253015,33.28883876,17.5
0,675.4402655,33.06072797,17.35
0,586.6950673,32.60858369,17.2
0,497.0111378,32.18927782,16.8
0,437.7321824,31.73522355,16.4
0,362.4941188,31.25824318,16
0,279.336684,30.74838628,15.6
0,214.076001,30.20537458,15.3
0,142.1513587,29.62815965,15
0,103.0089866,29.03323532,14.7
0,62.77370927,28.43819435,14.4
0,0,27.85245053,14.4
0,0,27.28595876,14.4
0,0,26.74219362,14.4
0,0,26.22229757,14.4
0,0,25.73511007,14.4
0,0,25.27322751,14.4
0,0,24.82869815,14.4
0,0,24.40421389,14.4
0,0,23.99688646,14.4
0,0,23.60516584,14.4
0,0,23.23030997,14.4
0,0,22.87197349,14.4
0,0,22.51678528,14.275
0,0,22.16792569,14.15
0,0,21.8331922,14.025
0,0,21.50930314,13.9
0,0,21.19870569,13.9
0,0,20.90064312,13.9
0,0,20.6097781,13.9
0,0,20.3350516,13.9
0,0,20.07509237,13.9
0,0,19.82326773,13.9
0,0,19.57987611,13.9
0,0,19.34627769,13.9
0,0,19.12302788,13.9
0,0,18.90935486,13.9
0,0,18.70416531,13.9
0,0,18.50670074,13.9
0,0,18.31652106,13.9
0,0,18.13342779,13.9
0,0,17.95726984,13.9
0,0,17.78780924,13.9
0,0,17.61518895,13.75
0,0,17.43789091,13.6
0,0,17.25997776,13.45
0,0,17.08321528,13.3
0,0,16.91725985,13.3
0,0,16.76228452,13.3
0,0,16.61512194,13.3
0,0,16.47334053,13.3
0,0,16.33574669,13.3
0,31.73488124,16.20858518,13.3
0,96.70565304,16.10512545,13.3
0,162.6588807,16.03544012,13.3
0,228.9588567,16.0023081,13.3
0,295.3116677,16.00362542,13.3
0,341.539111,16.03203917,13.3
0,387.0655797,16.08074206,13.3
0,432.9444994,16.15564813,13.45
0,478.6598439,16.25710432,13.6
0,489.8805004,16.37494901,13.75
0,499.1234466,16.50068534,13.9
0,507.0163861,16.61981164,13.9
0,514.064816,16.72813718,13.9
0,597.6929887,16.8448614,13.9
0,682.330717,16.98880662,13.9
0,767.9068308,17.17502754,14.025
0,854.3315487,17.40433179,14.15
0,961.3414766,17.67653926,14.275
0,1069.399967,17.87729286,14.4
0,1178.385164,18.33286108,14.7
0,1288.155704,18.7702299,15
0,1503.268432,19.25580452,15.3
0,1669.432868,19.81770064,15.6
0,1840.950245,20.23857361,15.875
0,2094.872403,21.07495053,16.15
0,2239.684905,21.8384177,16.425
0,2382.42799,22.60398352,16.7
0,2519.90978,23.38314406,16.7
0,2717.93414,24.18979872,16.7
0,2701.89433,24.99498579,16.7
0,2674.400559,25.75351375,16.7
0,2634.595239,26.48166056,16.975
0,2581.758189,27.17762019,17.25
0,2665.87992,27.88397885,17.525
0,2648.578529,28.59156122,17.8
0,2581.848042,29.24736884,17.925
0,2491.212689,29.59460988,18.05
0,2161.988565,30.26339629,18.175
0,1891.534707,30.60472072,18.3
0,1655.97989,30.77404651,18.025
0,1405.879231,30.83582426,17.75
0,1168.794761,30.79083846,17.475
0,963.348337,30.64335408,17.2
0,767.1290519,30.39704402,16.8
0,620.2272637,30.16068579,16.4
0,564.9813381,29.71750634,16
0,505.3131503,29.32669865,15.6
0,468.752339,28.94166804,15.45
0,432.2195249,28.5560939,15.3
0,361.5560585,28.15985699,15.15
0,289.7129485,27.74579269,15
0,217.4742395,27.3128128,14.85
0,144.9523513,26.86086504,14.7
0,104.4620799,26.39790342,14.55
0,0,25.91483402,14.4
0,0,25.42466589,14.275
0,0,24.94894367,14.15
0,0,24.48953048,14.025
0,0,24.04506891,13.9
0,0,23.63133527,14.025
0,0,23.2494464,14.15
0,0,22.88938283,14.275
0,0,22.54983114,14.4
0,0,22.21377169,14.275
0,0,21.87763107,14.15
0,0,21.55021044,14.025
0,0,21.23159772,13.9
0,0,20.9282834,13.9
0,0,20.63989139,13.9
0,0,20.35981323,13.9
0,0,20.09326054,13.9
0,0,19.84064743,13.9
0,0,19.59919675,13.9
0,0,19.36668108,13.9
0,0,19.14231856,13.9
0,0,0,0
